ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10230911,HY418650,09/09/2015 08:00:00 PM,075XX S MORGAN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0612,006,17,71,06,1170952,1854744,2015,09/17/2015 11:37:18 AM,41.756889607,-87.649056302,"(41.756889607, -87.649056302)"
10230768,HY418500,09/09/2015 08:00:00 PM,010XX N LARAMIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1531,015,37,25,26,1141506,1906350,2015,09/17/2015 11:37:18 AM,41.899096313,-87.755700717,"(41.899096313, -87.755700717)"
10229901,HY417249,09/09/2015 08:00:00 PM,087XX S BALTIMORE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0424,004,10,46,03,1198411,1847607,2015,09/17/2015 11:37:18 AM,41.736661759,-87.54866401,"(41.736661759, -87.54866401)"
10230469,HY417919,09/09/2015 08:00:00 PM,007XX S HALSTED ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1232,012,25,28,06,1171162,1896950,2015,09/17/2015 11:37:18 AM,41.872702515,-87.647051383,"(41.872702515, -87.647051383)"
10230140,HY417574,09/09/2015 08:00:00 PM,018XX N RICHMOND ST,0810,THEFT,OVER $500,STREET,false,false,1421,014,35,22,06,1156529,1912024,2015,09/17/2015 11:37:18 AM,41.914375433,-87.700367571,"(41.914375433, -87.700367571)"
10229931,HY417277,09/09/2015 08:00:00 PM,008XX W GRAND AVE,1549,PROSTITUTION,OTHER PROSTITUTION OFFENSE,OTHER,true,false,1214,012,27,24,16,1170536,1903674,2015,09/17/2015 11:37:18 AM,41.891167346,-87.64915289,"(41.891167346, -87.64915289)"
10229957,HY417399,09/09/2015 08:00:00 PM,002XX N WABASH AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0111,001,42,32,06,1176777,1901808,2015,09/17/2015 11:37:18 AM,41.885908101,-87.626289429,"(41.885908101, -87.626289429)"
10229953,HY417272,09/09/2015 07:55:00 PM,056XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1513,015,29,25,08B,1138946,1899461,2015,09/17/2015 11:37:18 AM,41.880238942,-87.76527117,"(41.880238942, -87.76527117)"
10229847,HY417241,09/09/2015 07:51:00 PM,012XX W TOUHY AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,PARK PROPERTY,true,false,2423,024,49,1,26,1166517,1947985,2015,09/17/2015 11:37:18 AM,42.012845637,-87.662639146,"(42.012845637, -87.662639146)"
10229909,HY417274,09/09/2015 07:50:00 PM,076XX S COLFAX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0421,004,7,43,08B,1194852,1854718,2015,09/17/2015 11:37:18 AM,41.756263218,-87.561469065,"(41.756263218, -87.561469065)"
10229986,HY417309,09/09/2015 07:45:00 PM,005XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,false,false,1834,018,42,8,08B,1177337,1904027,2015,09/17/2015 11:37:18 AM,41.891984471,-87.62416567,"(41.891984471, -87.62416567)"
10229848,HY417257,09/09/2015 07:45:00 PM,032XX N MONTICELLO AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1732,017,35,21,04A,1151485,1921383,2015,09/17/2015 11:37:18 AM,41.940157979,-87.718652066,"(41.940157979, -87.718652066)"
10234408,HY417191,09/09/2015 07:40:00 PM,065XX N RICHMOND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2412,024,50,2,08B,,,2015,09/17/2015 11:37:18 AM,,,
10229799,HY417208,09/09/2015 07:35:00 PM,049XX W ADAMS ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,false,false,1533,015,28,25,24,1143615,1898881,2015,09/17/2015 11:37:18 AM,41.878561267,-87.748141417,"(41.878561267, -87.748141417)"
10229880,HY417233,09/09/2015 07:31:00 PM,011XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,1231,012,2,28,08B,1166546,1895280,2015,09/17/2015 11:37:18 AM,41.868219921,-87.664046556,"(41.868219921, -87.664046556)"
10229915,HY417204,09/09/2015 07:30:00 PM,117XX S MORGAN ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0524,005,34,53,08B,1171767,1827035,2015,09/17/2015 11:37:18 AM,41.680834251,-87.646879157,"(41.680834251, -87.646879157)"
10230012,HY417411,09/09/2015 07:30:00 PM,014XX W MORSE AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,2431,024,49,1,06,1165425,1946172,2015,09/17/2015 11:37:18 AM,42.007894141,-87.6667091,"(42.007894141, -87.6667091)"
10230729,HY418447,09/09/2015 07:30:00 PM,092XX S CHAPPEL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,0413,004,8,48,04A,1191455,1844124,2015,09/17/2015 11:37:18 AM,41.727275282,-87.5742606,"(41.727275282, -87.5742606)"
10229922,HY417227,09/09/2015 07:30:00 PM,116XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0524,005,34,53,14,1174023,1828098,2015,09/17/2015 11:37:18 AM,41.683701669,-87.638589692,"(41.683701669, -87.638589692)"
10229923,HY417235,09/09/2015 07:30:00 PM,130XX S GREENWOOD AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0533,005,9,54,08B,1185539,1818938,2015,09/17/2015 11:37:18 AM,41.658302788,-87.596720432,"(41.658302788, -87.596720432)"
10229872,HY417297,09/09/2015 07:30:00 PM,0000X N PINE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1522,015,28,25,05,1139501,1899858,2015,09/17/2015 11:37:18 AM,41.881318263,-87.763223557,"(41.881318263, -87.763223557)"
10230399,HY417955,09/09/2015 07:30:00 PM,031XX N KEATING AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2521,025,31,19,08A,1144170,1920382,2015,09/17/2015 11:37:18 AM,41.937551928,-87.745562571,"(41.937551928, -87.745562571)"
10230933,HY418676,09/09/2015 07:29:00 PM,054XX N SPAULDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1712,017,40,13,26,1153398,1936059,2015,09/17/2015 11:37:18 AM,41.980392026,-87.711229533,"(41.980392026, -87.711229533)"
10229794,HY417163,09/09/2015 07:22:00 PM,047XX W MARQUETTE RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0833,008,13,64,18,1146100,1859760,2015,09/17/2015 11:37:18 AM,41.771160727,-87.740008905,"(41.771160727, -87.740008905)"
10229782,HY417174,09/09/2015 07:18:00 PM,0000X E 100TH ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,true,false,0511,005,9,49,18,1178578,1838687,2015,09/17/2015 11:37:18 AM,41.71265737,-87.621595105,"(41.71265737, -87.621595105)"
10229916,HY417156,09/09/2015 07:15:00 PM,116XX S CARPENTER ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0524,005,34,53,08B,1171418,1827552,2015,09/17/2015 11:37:18 AM,41.682260607,-87.648141622,"(41.682260607, -87.648141622)"
10229805,HY417220,09/09/2015 07:15:00 PM,048XX W CHICAGO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1531,015,28,25,18,1143914,1904872,2015,09/17/2015 11:37:18 AM,41.894995682,-87.746893204,"(41.894995682, -87.746893204)"
10229914,HY417198,09/09/2015 07:13:00 PM,008XX E 106TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0512,005,9,50,18,1183537,1834839,2015,09/17/2015 11:37:18 AM,41.701984054,-87.603553295,"(41.701984054, -87.603553295)"
10231919,HY419489,09/09/2015 07:12:00 PM,014XX S PEORIA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1232,012,25,28,26,1170711,1892966,2015,09/17/2015 11:37:18 AM,41.86178,-87.648823832,"(41.86178, -87.648823832)"
10229796,HY417182,09/09/2015 07:10:00 PM,057XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1711,017,39,12,07,1143310,1937607,2015,09/17/2015 11:37:18 AM,41.984834906,-87.748291038,"(41.984834906, -87.748291038)"
10229748,HY417165,09/09/2015 07:06:00 PM,095XX S JEFFERY AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,0431,004,7,51,06,1191178,1842136,2015,09/17/2015 11:37:18 AM,41.72182671,-87.575339397,"(41.72182671, -87.575339397)"
10229813,HY417145,09/09/2015 07:05:00 PM,088XX S OGLESBY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0412,004,8,48,08B,1193371,1846785,2015,09/17/2015 11:37:18 AM,41.734530731,-87.567155379,"(41.734530731, -87.567155379)"
10229784,HY417172,09/09/2015 07:05:00 PM,030XX E 78TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0421,004,7,43,24,1197624,1854438,2015,09/17/2015 11:37:18 AM,41.755426183,-87.551319814,"(41.755426183, -87.551319814)"
10229893,HY417256,09/09/2015 07:00:00 PM,006XX E 40TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0214,002,4,38,06,1181174,1878357,2015,09/17/2015 11:37:18 AM,41.821456609,-87.610867499,"(41.821456609, -87.610867499)"
10229982,HY417329,09/09/2015 07:00:00 PM,035XX N HAMLIN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1732,017,30,21,08A,1150427,1923425,2015,09/17/2015 11:37:18 AM,41.945782141,-87.722487106,"(41.945782141, -87.722487106)"
10230724,HY418386,09/09/2015 07:00:00 PM,040XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0921,009,14,58,08B,1156341,1877790,2015,09/17/2015 11:37:18 AM,41.820437557,-87.701983247,"(41.820437557, -87.701983247)"
10229883,HY417238,09/09/2015 07:00:00 PM,002XX N LOCKWOOD AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1523,015,28,25,18,1141004,1901125,2015,09/17/2015 11:37:18 AM,41.884767539,-87.757673329,"(41.884767539, -87.757673329)"
10230068,HY417491,09/09/2015 07:00:00 PM,014XX N CLARK ST,0810,THEFT,OVER $500,STREET,false,false,1821,018,42,8,06,1175279,1909599,2015,09/17/2015 11:37:18 AM,41.907320745,-87.631556325,"(41.907320745, -87.631556325)"
10231275,HY418960,09/09/2015 07:00:00 PM,024XX S TRUMBULL AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1024,010,22,30,08B,1153751,1887673,2015,09/17/2015 11:37:18 AM,41.847609583,-87.711222061,"(41.847609583, -87.711222061)"
10230812,HY418528,09/09/2015 07:00:00 PM,037XX N NEWCASTLE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,1632,016,36,17,26,1130071,1924044,2015,09/17/2015 11:37:18 AM,41.947854448,-87.797295647,"(41.947854448, -87.797295647)"
10230136,HY417556,09/09/2015 07:00:00 PM,096XX S YALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,005,21,49,07,1176314,1841039,2015,09/17/2015 11:37:18 AM,41.719162637,-87.629816155,"(41.719162637, -87.629816155)"
10229996,HY417404,09/09/2015 07:00:00 PM,003XX N LAFLIN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1215,012,27,28,06,1166413,1902161,2015,09/17/2015 11:37:18 AM,41.887104777,-87.664337919,"(41.887104777, -87.664337919)"
10229841,HY417136,09/09/2015 07:00:00 PM,036XX N RECREATION DR,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,1925,019,46,6,06,1171969,1925027,2015,09/17/2015 11:37:18 AM,41.949729511,-87.643259182,"(41.949729511, -87.643259182)"
10229948,HY417310,09/09/2015 07:00:00 PM,075XX S PULASKI RD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,COLLEGE/UNIVERSITY GROUNDS,false,false,0833,008,13,65,26,1151002,1854551,2015,09/17/2015 11:37:18 AM,41.756772166,-87.722175346,"(41.756772166, -87.722175346)"
10229928,HY417173,09/09/2015 06:59:00 PM,009XX N HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1112,011,27,23,08B,1149884,1906008,2015,09/17/2015 11:37:18 AM,41.897998916,-87.724937194,"(41.897998916, -87.724937194)"
10229881,HY417221,09/09/2015 06:57:00 PM,047XX N MARINE DR,0460,BATTERY,SIMPLE,CONVENIENCE STORE,false,false,1914,019,46,3,08B,1170276,1931646,2015,09/17/2015 11:37:18 AM,41.967929496,-87.649288171,"(41.967929496, -87.649288171)"
10229750,HY417144,09/09/2015 06:55:00 PM,012XX N WASHTENAW AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1423,014,26,24,18,1158176,1908019,2015,09/17/2015 11:37:18 AM,41.903351874,-87.69442633,"(41.903351874, -87.69442633)"
10229760,HY417146,09/09/2015 06:54:00 PM,090XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2221,022,21,73,18,1167258,1844731,2015,09/17/2015 11:37:18 AM,41.729492333,-87.662880097,"(41.729492333, -87.662880097)"
10229801,HY417170,09/09/2015 06:53:00 PM,070XX S BISHOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0734,007,17,67,19,1167885,1858019,2015,09/17/2015 11:37:18 AM,41.765943035,-87.660202417,"(41.765943035, -87.660202417)"
10229821,HY417176,09/09/2015 06:45:00 PM,0000X W 69TH ST,1661,GAMBLING,GAME/DICE,CTA BUS STOP,true,false,0731,007,6,69,19,1177279,1859276,2015,09/17/2015 11:37:18 AM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
10229997,HY417395,09/09/2015 06:45:00 PM,003XX N LAFLIN ST,0810,THEFT,OVER $500,STREET,false,false,1215,012,27,28,06,1166406,1902420,2015,09/17/2015 11:37:18 AM,41.887815642,-87.66435621,"(41.887815642, -87.66435621)"
10229892,HY417280,09/09/2015 06:43:00 PM,053XX S JUSTINE ST,4625,OTHER OFFENSE,PAROLE VIOLATION,RESIDENCE PORCH/HALLWAY,true,false,0934,009,16,61,26,1166911,1869327,2015,09/17/2015 11:37:18 AM,41.796994465,-87.663449572,"(41.796994465, -87.663449572)"
10229961,HY417407,09/09/2015 06:40:00 PM,021XX N CLYBOURN AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,1811,018,43,7,06,1166708,1914347,2015,09/17/2015 11:37:18 AM,41.920537653,-87.66290486,"(41.920537653, -87.66290486)"
10229788,HY417097,09/09/2015 06:40:00 PM,004XX N AVERS AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE,true,true,1122,011,27,23,08B,1150646,1902662,2015,09/17/2015 11:37:18 AM,41.888802285,-87.72222595,"(41.888802285, -87.72222595)"
10229869,HY417123,09/09/2015 06:40:00 PM,008XX N LECLAIRE AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1531,015,37,25,08A,1142204,1905045,2015,09/17/2015 11:37:18 AM,41.895502316,-87.753169364,"(41.895502316, -87.753169364)"
10229902,HY417124,09/09/2015 06:40:00 PM,003XX W 24TH PL,0880,THEFT,PURSE-SNATCHING,STREET,true,false,0914,009,25,34,06,1174356,1888046,2015,09/17/2015 11:37:18 AM,41.84819863,-87.635590527,"(41.84819863, -87.635590527)"
10229743,HY417141,09/09/2015 06:40:00 PM,006XX N TROY ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1221,012,27,23,04A,1155265,1903994,2015,09/17/2015 11:37:18 AM,41.892365899,-87.705227334,"(41.892365899, -87.705227334)"
10229733,HY417134,09/09/2015 06:35:00 PM,079XX S EXCHANGE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0422,004,7,46,18,1197208,1852988,2015,09/17/2015 11:37:18 AM,41.751457646,-87.552892516,"(41.751457646, -87.552892516)"
10229803,HY417149,09/09/2015 06:35:00 PM,069XX S HALSTED ST,2027,NARCOTICS,POSS: CRACK,RESTAURANT,true,false,0733,007,6,68,18,1172163,1858942,2015,09/17/2015 11:37:18 AM,41.768382919,-87.644495002,"(41.768382919, -87.644495002)"
10236809,HY424714,09/09/2015 06:30:00 PM,071XX S JEFFERY BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,true,0333,003,5,43,06,1190776,1858184,2015,09/17/2015 11:37:18 AM,41.76587359,-87.576294705,"(41.76587359, -87.576294705)"
10229719,HY417109,09/09/2015 06:30:00 PM,030XX S CENTRAL PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1032,010,22,30,14,1152852,1884123,2015,09/17/2015 11:37:18 AM,41.837885769,-87.714615289,"(41.837885769, -87.714615289)"
10229844,HY417132,09/09/2015 06:30:00 PM,063XX S ST LAWRENCE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,false,false,0312,003,20,42,24,1181323,1863163,2015,09/17/2015 11:37:18 AM,41.779759541,-87.610789439,"(41.779759541, -87.610789439)"
10230149,HY417604,09/09/2015 06:30:00 PM,045XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,STREET,false,false,0215,002,3,38,06,1179626,1874811,2015,09/17/2015 11:37:18 AM,41.811761676,-87.616654796,"(41.811761676, -87.616654796)"
10229739,HY417125,09/09/2015 06:30:00 PM,042XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1111,011,37,23,14,1148005,1906333,2015,09/17/2015 11:37:18 AM,41.898927107,-87.731830278,"(41.898927107, -87.731830278)"
10230009,HY417366,09/09/2015 06:30:00 PM,029XX N NATCHEZ AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,2511,025,36,19,08B,1132574,1918821,2015,09/17/2015 11:37:18 AM,41.933478625,-87.78821711,"(41.933478625, -87.78821711)"
10232766,HY420631,09/09/2015 06:29:00 PM,009XX N WOLCOTT AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1212,012,32,24,06,1163565,1906245,2015,09/17/2015 11:37:18 AM,41.898372043,-87.674681427,"(41.898372043, -87.674681427)"
10229842,HY417222,09/09/2015 06:27:00 PM,001XX N LATROBE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1523,015,28,25,18,1141356,1900593,2015,09/17/2015 11:37:18 AM,41.883301178,-87.756393849,"(41.883301178, -87.756393849)"
10229764,HY417102,09/09/2015 06:25:00 PM,117XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,true,0532,005,9,53,14,1179687,1826958,2015,09/17/2015 11:37:18 AM,41.680446133,-87.617890434,"(41.680446133, -87.617890434)"
10229744,HY417108,09/09/2015 06:20:00 PM,041XX W DIVISION ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1111,011,37,23,18,1148747,1907687,2015,09/17/2015 11:37:18 AM,41.902628314,-87.729069888,"(41.902628314, -87.729069888)"
10229802,HY417155,09/09/2015 06:20:00 PM,004XX W FULLERTON PKWY,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,false,false,1935,019,43,7,11,1172710,1916232,2015,09/17/2015 11:37:18 AM,41.925579299,-87.64079655,"(41.925579299, -87.64079655)"
10229828,HY417157,09/09/2015 06:20:00 PM,016XX E 75TH ST,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,false,false,0411,004,8,43,10,1188361,1855575,2015,09/17/2015 11:37:18 AM,41.758772251,-87.585229528,"(41.758772251, -87.585229528)"
10229692,HY417087,09/09/2015 06:18:00 PM,047XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1113,011,28,25,18,1144700,1899599,2015,09/17/2015 11:37:18 AM,41.880511176,-87.744139376,"(41.880511176, -87.744139376)"
10229779,HY417089,09/09/2015 06:13:00 PM,024XX W HOWARD ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,true,true,2411,024,50,2,26,1158679,1950351,2015,09/17/2015 11:37:18 AM,42.019502897,-87.69141383,"(42.019502897, -87.69141383)"
10229767,HY417185,09/09/2015 06:13:00 PM,050XX S LAFLIN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0933,009,16,61,26,1167185,1871414,2015,09/17/2015 11:37:18 AM,41.802715571,-87.662385043,"(41.802715571, -87.662385043)"
10229721,HY417083,09/09/2015 06:10:00 PM,028XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,1932,019,32,6,06,1165175,1918801,2015,09/17/2015 11:37:18 AM,41.932792438,-87.668410485,"(41.932792438, -87.668410485)"
10229980,HY417212,09/09/2015 06:07:00 PM,059XX W AUGUSTA BLVD,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,true,false,1511,015,29,25,26,1136628,1906056,2015,09/17/2015 11:37:18 AM,41.898378268,-87.773624789,"(41.898378268, -87.773624789)"
10229693,HY417069,09/09/2015 06:05:00 PM,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,AIRPORT PARKING LOT,false,false,0813,008,23,56,06,1145662,1866073,2015,09/17/2015 11:37:18 AM,41.788492935,-87.7414552,"(41.788492935, -87.7414552)"
10230855,HY418586,09/09/2015 06:05:00 PM,014XX W JACKSON BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,1231,012,2,28,11,1166793,1898733,2015,09/17/2015 11:37:18 AM,41.877689945,-87.66304078,"(41.877689945, -87.66304078)"
10231418,HY419032,09/09/2015 06:00:00 PM,001XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,0111,001,42,32,11,1176352,1900927,2015,09/17/2015 11:37:18 AM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10230289,HY417637,09/09/2015 06:00:00 PM,014XX W ERIE ST,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,1215,012,27,24,06,1166738,1904460,2015,09/17/2015 11:37:18 AM,41.893406441,-87.663078485,"(41.893406441, -87.663078485)"
10230316,HY417419,09/09/2015 06:00:00 PM,007XX E 111TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0531,005,9,50,08B,1183356,1831503,2015,09/17/2015 11:37:18 AM,41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
10230134,HY417561,09/09/2015 06:00:00 PM,042XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0925,009,11,61,07,1173000,1876857,2015,09/17/2015 11:37:18 AM,41.817525159,-87.640898086,"(41.817525159, -87.640898086)"
10232613,HY420540,09/09/2015 06:00:00 PM,016XX N HOYNE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,1434,014,32,24,06,1162085,1910717,2015,09/17/2015 11:37:18 AM,41.910674599,-87.679992255,"(41.910674599, -87.679992255)"
10229793,HY417199,09/09/2015 06:00:00 PM,061XX S KIMBARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0314,003,20,42,14,1185697,1864531,2015,09/17/2015 11:37:18 AM,41.783411475,-87.594710897,"(41.783411475, -87.594710897)"
10230683,HY418435,09/09/2015 06:00:00 PM,048XX N LINDER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1623,016,45,11,14,1138795,1931552,2015,09/17/2015 11:37:18 AM,41.968302904,-87.765044703,"(41.968302904, -87.765044703)"
10231376,HY419009,09/09/2015 06:00:00 PM,002XX E ILLINOIS ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,1834,018,42,8,06,1178196,1903671,2015,09/17/2015 11:37:18 AM,41.890988065,-87.621021833,"(41.890988065, -87.621021833)"
10229871,HY417254,09/09/2015 06:00:00 PM,008XX W NEWPORT AVE,502T,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1924,019,44,6,26,1169916,1923108,2015,09/17/2015 11:37:18 AM,41.944508812,-87.650861866,"(41.944508812, -87.650861866)"
10229853,HY417080,09/09/2015 05:55:00 PM,040XX W 16TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,true,1012,010,24,29,03,1149540,1891737,2015,09/17/2015 11:37:18 AM,41.858844375,-87.72657125,"(41.858844375, -87.72657125)"
10229756,HY417081,09/09/2015 05:55:00 PM,052XX N SHERIDAN RD,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,2023,020,48,77,26,1168697,1934885,2015,09/17/2015 11:37:18 AM,41.976851852,-87.654999693,"(41.976851852, -87.654999693)"
10229754,HY417048,09/09/2015 05:52:00 PM,119XX S INDIANA AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,0532,005,9,53,24,1179716,1826020,2015,09/17/2015 11:37:18 AM,41.677871461,-87.617812794,"(41.677871461, -87.617812794)"
10229852,HY417053,09/09/2015 05:51:00 PM,015XX S KEDZIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,1022,010,24,29,15,1155282,1892130,2015,09/17/2015 11:37:18 AM,41.859809525,-87.705483628,"(41.859809525, -87.705483628)"
10230384,HY417913,09/09/2015 05:50:00 PM,046XX W ARMITAGE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2533,025,31,19,08B,1145192,1912892,2015,09/17/2015 11:37:18 AM,41.916979354,-87.741996341,"(41.916979354, -87.741996341)"
10229686,HY417027,09/09/2015 05:47:00 PM,056XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1513,015,29,25,18,1138841,1899459,2015,09/17/2015 11:37:18 AM,41.88023536,-87.765656773,"(41.88023536, -87.765656773)"
10230363,HY417554,09/09/2015 05:45:00 PM,027XX W LOGAN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1411,014,35,22,14,1157502,1917169,2015,09/17/2015 11:37:18 AM,41.928473945,-87.696652572,"(41.928473945, -87.696652572)"
10229822,HY417251,09/09/2015 05:45:00 PM,031XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,POLICE FACILITY/VEH PARKING LOT,true,false,0913,009,11,60,18,1171479,1884120,2015,09/17/2015 11:37:18 AM,41.837489008,-87.646264459,"(41.837489008, -87.646264459)"
10229780,HY417068,09/09/2015 05:35:00 PM,022XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1013,010,22,29,08B,1148743,1888795,2015,09/17/2015 11:37:18 AM,41.850786578,-87.72957273,"(41.850786578, -87.72957273)"
